,PCR,수정주가,CPS,code,year
"2021/12(IFRS연결)
													
													연간컨센서스보기",13.42,"6,790",506,010640,2021
2017/09(IFRS연결),4.18,"77,500","18,531",008870,2017
2018/09(IFRS연결),3.90,"66,800","17,119",008870,2018
2019/09(IFRS연결),2.55,"64,200","25,156",008870,2019
2020/09(IFRS연결),2.94,"57,200","19,474",008870,2020
"2021/09(IFRS연결)
													
													연간컨센서스보기",2.28,"71,100","31,168",008870,2021
2017/12(IFRS연결),4.19,"1,700",406,004100,2017
2018/12(IFRS연결),46.64,"1,350",29,004100,2018
2019/12(IFRS연결),28.31,"1,425",50,004100,2019
2020/12(IFRS연결),2.96,"1,110",375,004100,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-335.90,"1,335",-4,004100,2021
2017/12(IFRS연결),-637.89,"3,335",-5,123750,2017
2018/12(IFRS연결),42.69,"3,860",90,123750,2018
2019/12(IFRS연결),3.02,"1,245",413,123750,2019
2020/12(IFRS연결),12.95,"4,030",311,123750,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-96.43,"4,205",-44,123750,2021
2017/12(IFRS연결),16.83,"5,350",318,026040,2017
2018/12(IFRS연결),9.15,"5,180",566,026040,2018
2019/12(IFRS연결),-48.64,"4,065",-84,026040,2019
2020/12(IFRS연결),-10.14,"2,090",-206,026040,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",12.80,"3,425",268,026040,2021
2017/12(IFRS연결),-3.47,"1,746",-503,007530,2017
2018/12(IFRS연결),2.26,"1,105",490,007530,2018
2019/12(IFRS연결),2.48,"1,095",442,007530,2019
2020/12(IFRS연결),4.59,"2,546",555,007530,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-27.67,"3,110",-112,007530,2021
2017/03(IFRS별도),10.89,"1,740",160,020180,2017
2018/03(IFRS별도),-14.12,"1,245",-88,020180,2018
2019/03(IFRS별도),82.96,"1,345",16,020180,2019
2020/03(IFRS별도),4.49,949,211,020180,2020
"2021/03(IFRS별도)
													
													연간컨센서스보기",9.12,"1,960",215,020180,2021
2017/12(IFRS연결),-14.27,"1,879",-132,039980,2017
2018/12(IFRS연결),62.69,"1,765",28,039980,2018
2019/12(IFRS연결),5.01,"1,248",249,039980,2019
2020/12(IFRS연결),-2.80,"1,112",-397,039980,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",9.24,"1,155",125,039980,2021
2017/12(IFRS연결),3.05,"3,435","1,128",010770,2017
2018/12(IFRS연결),-4.18,"6,200","-1,482",010770,2018
2019/12(IFRS연결),-12.39,"3,600",-291,010770,2019
2020/12(IFRS연결),2.11,"3,530","1,676",010770,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",3.86,"4,460","1,154",010770,2021
2017/12(IFRS연결),21.60,"2,890",134,046970,2017
2018/12(IFRS연결),26.97,"2,100",78,046970,2018
2019/12(IFRS연결),61.38,"2,365",39,046970,2019
2020/12(IFRS연결),152.40,"1,650",11,046970,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-25.45,"1,910",-75,046970,2021
2017/12(IFRS연결),90.36,"5,270",58,038950,2017
2018/12(IFRS연결),-7.15,"3,750",-524,038950,2018
2019/12(IFRS연결),2.90,"3,980","1,373",038950,2019
2020/12(IFRS연결),9.65,"7,160",742,038950,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",15.69,"6,560",418,038950,2021
2017/12(IFRS별도),-4.71,"4,990","-1,059",153460,2017
2018/12(IFRS별도),-29.71,"4,160",-140,153460,2018
2019/12(IFRS별도),-14.15,"4,245",-300,153460,2019
2020/12(IFRS별도),-17.61,"5,490",-312,153460,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",16.51,"7,640",463,153460,2021
2017/12(IFRS연결),5.68,"3,863",680,045300,2017
2018/12(IFRS연결),4.83,"3,831",793,045300,2018
2019/12(IFRS연결),"2,071.59","4,069",2,045300,2019
2020/12(IFRS연결),4.85,"4,653",959,045300,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",6.14,"5,420",883,045300,2021
2017/12(IFRS연결),,,-586,246960,2017
2018/12(IFRS연결),,,-529,246960,2018
2019/12(IFRS연결),-21.08,"13,800",-655,246960,2019
2020/12(IFRS연결),-29.07,"16,550",-569,246960,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-16.49,"12,100",-734,246960,2021
2017/12(IFRS별도),67.92,"2,690",40,024940,2017
2018/12(IFRS별도),-13.70,"2,245",-164,024940,2018
2019/12(IFRS별도),4.93,"2,230",453,024940,2019
2020/12(IFRS연결),8.80,"3,935",447,024940,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",33.44,"4,905",147,024940,2021
2017/12(IFRS연결),-14.84,"1,460",-98,078940,2017
2018/12(IFRS연결),-12.71,"2,560",-201,078940,2018
2019/12(IFRS연결),-12.05,"2,980",-247,078940,2019
2020/12(IFRS연결),-11.98,"2,200",-184,078940,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",52.61,"2,065",39,078940,2021
2017/12(IFRS연결),-34.98,433,-12,007120,2017
2018/12(IFRS연결),-14.01,328,-23,007120,2018
2019/12(IFRS연결),-19.12,325,-17,007120,2019
2020/12(IFRS연결),17.10,394,23,007120,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",30.13,470,16,007120,2021
2017/12(IFRS연결),-6.50,"3,915",-602,043200,2017
2018/12(IFRS연결),-11.92,"2,750",-231,043200,2018
2019/12(IFRS연결),-5.84,"2,130",-365,043200,2019
2020/12(IFRS연결),-55.51,"2,750",-50,043200,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-3.07,"1,000",-326,043200,2021
2017/12(IFRS별도),8.75,"6,460",738,079000,2017
2018/12(IFRS별도),8.01,"5,720",714,079000,2018
2019/12(IFRS별도),24.01,"5,540",231,079000,2019
2020/12(IFRS별도),12.18,"5,480",450,079000,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",13.42,"6,110",455,079000,2021
2017/12(IFRS연결),-28.50,"4,395",-154,072130,2017
2018/12(IFRS연결),18.67,"4,375",234,072130,2018
2019/12(IFRS연결),-9.21,"5,170",-561,072130,2019
2020/12(IFRS연결),8.87,"4,065",458,072130,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",32.51,"5,270",162,072130,2021
2017/12(IFRS연결),15.57,"3,165",203,007610,2017
2018/12(IFRS연결),32.22,"4,415",137,007610,2018
2019/12(IFRS연결),-61.62,"3,035",-49,007610,2019
2020/12(IFRS연결),-12.55,"3,015",-240,007610,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-9.57,"3,590",-375,007610,2021
2017/12(IFRS연결),-13.23,"3,640",-275,038010,2017
2018/12(IFRS연결),1.71,"3,830","2,240",038010,2018
2019/12(IFRS연결),2.13,"4,235","1,989",038010,2019
2020/12(IFRS연결),14.59,"6,960",477,038010,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-3.84,"6,510","-1,697",038010,2021
2017/12(IFRS연결),11.53,"3,995",346,079650,2017
2018/12(IFRS연결),16.94,"3,505",207,079650,2018
2019/12(IFRS연결),-47.34,"3,575",-76,079650,2019
2020/12(IFRS연결),50.45,"2,355",47,079650,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",7.20,"2,590",360,079650,2021
2017/12(IFRS연결),-18.99,"1,800",-95,049470,2017
2018/12(IFRS연결),9.36,"1,078",115,049470,2018
2019/12(IFRS연결),-14.23,693,-49,049470,2019
2020/12(IFRS연결),6.79,831,122,049470,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",7.22,"1,035",143,049470,2021
2017/12(IFRS연결),92.72,724,8,115530,2017
2018/12(IFRS연결),-8.46,839,-99,115530,2018
2019/12(IFRS연결),-44.36,839,-19,115530,2019
2020/12(IFRS연결),-63.48,839,-13,115530,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-155.17,839,-5,115530,2021
2017/12(IFRS연결),16.24,"2,215",136,014915,2017
2018/12(IFRS연결),53.92,"2,645",49,014915,2018
2019/12(IFRS연결),21.42,"2,150",100,014915,2019
2020/12(IFRS연결),74.09,"1,855",25,014915,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",14.52,"2,415",166,014915,2021
2017/12(IFRS별도),-76.13,"10,950",-144,018680,2017
2018/12(IFRS별도),-39.86,"5,780",-145,018680,2018
2019/12(IFRS별도),19.17,"6,750",352,018680,2019
2020/12(IFRS별도),16.22,"10,950",675,018680,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",-39.96,"7,850",-196,018680,2021
2017/12(IFRS연결),,,359,263020,2017
2018/12(IFRS연결),11.48,"2,158",188,263020,2018
2019/12(IFRS연결),25.30,"2,900",115,263020,2019
2020/12(IFRS연결),12.50,"4,940",395,263020,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-45.93,"4,550",-99,263020,2021
2017/12(IFRS연결),-24.15,"3,527",-146,032980,2017
2018/12(IFRS연결),-9.21,"3,306",-359,032980,2018
2019/12(IFRS연결),-24.61,"2,575",-105,032980,2019
2020/12(IFRS연결),26.26,"2,795",106,032980,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-10.00,"2,194",-219,032980,2021
2017/12(IFRS연결),13.46,"1,632",121,033340,2017
2018/12(IFRS연결),-61.46,"3,774",-61,033340,2018
2019/12(IFRS연결),-12.05,"3,015",-250,033340,2019
2020/12(IFRS연결),147.72,"1,370",9,033340,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-24.06,"1,055",-44,033340,2021
2017/12(IFRS별도),-17.39,"6,160",-354,079170,2017
2018/12(IFRS별도),4.83,"5,510","1,140",079170,2018
2019/12(IFRS별도),-17.17,"5,460",-318,079170,2019
2020/12(IFRS별도),6.94,"7,570","1,091",079170,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",-13.36,"8,300",-621,079170,2021
2017/12(IFRS별도),5.61,"6,790","1,210",024830,2017
2018/12(IFRS별도),3.56,"5,160","1,451",024830,2018
2019/12(IFRS별도),1.32,"6,280","4,763",024830,2019
2020/12(IFRS별도),0.63,"6,280","9,985",024830,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",1.46,"6,280","4,292",024830,2021
2017/12(IFRS연결),28.85,"8,310",288,017370,2017
2018/12(IFRS연결),-5.00,"6,660","-1,332",017370,2018
2019/12(IFRS연결),3.58,"4,990","1,394",017370,2019
2020/12(IFRS연결),4.99,"3,565",715,017370,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",2.49,"4,095","1,647",017370,2021
2017/12(IFRS연결),12.11,"3,967",328,024070,2017
2018/12(IFRS연결),11.57,"2,750",238,024070,2018
2019/12(IFRS연결),10.57,"2,660",252,024070,2019
2020/12(IFRS연결),7.11,"2,735",385,024070,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",100.57,"3,450",34,024070,2021
2017/12(IFRS연결),6.07,"2,462",406,115480,2017
2018/12(IFRS연결),11.35,"1,970",174,115480,2018
2019/12(IFRS연결),-8.89,"2,445",-275,115480,2019
2020/12(IFRS연결),6.75,"2,229",330,115480,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",83.36,"1,145",14,115480,2021
2017/12(IFRS연결),,,-223,010400,2017
2018/12(IFRS연결),3.32,"9,950","2,994",010400,2018
2019/12(IFRS연결),-16.43,"8,400",-511,010400,2019
2020/12(IFRS연결),4.05,"8,070","1,993",010400,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-9.99,"7,120",-713,010400,2021
2017/12(IFRS연결),61.65,"4,590",74,069140,2017
2018/12(IFRS연결),-16.14,"6,480",-401,069140,2018
2019/12(IFRS연결),-10.42,"4,790",-460,069140,2019
2020/12(IFRS연결),7.37,"6,500",882,069140,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-44.45,"7,030",-158,069140,2021
2017/12(IFRS연결),,,-845,290660,2017
2018/12(IFRS연결),-8.67,"6,568",-757,290660,2018
2019/12(IFRS연결),-4.61,"4,652","-1,009",290660,2019
2020/12(IFRS연결),-5.54,"3,455",-623,290660,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-12.43,"3,135",-252,290660,2021
2017/12(IFRS연결),4.73,"4,325",914,081580,2017
2018/12(IFRS연결),1.69,"2,855","1,693",081580,2018
2019/12(IFRS연결),47.33,"2,730",58,081580,2019
2020/12(IFRS연결),3.92,"2,800",714,081580,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",4.61,"3,890",843,081580,2021
2017/12(IFRS별도),-55.08,"5,150",-93,008470,2017
2018/12(IFRS별도),-46.53,"5,540",-119,008470,2018
2019/12(IFRS별도),16.12,"5,450",338,008470,2019
2020/12(IFRS별도),7.94,"5,360",675,008470,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",10.71,"5,640",527,008470,2021
2017/12(IFRS연결),9.24,"4,800",520,025530,2017
2018/12(IFRS연결),4.36,"3,425",786,025530,2018
2019/12(IFRS연결),2.24,"3,235","1,444",025530,2019
2020/12(IFRS연결),2.09,"3,050","1,463",025530,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",16.47,"3,735",227,025530,2021
2017/12(IFRS연결),-3.99,"3,240",-812,009730,2017
2018/12(IFRS연결),-4.07,"4,695","-1,154",009730,2018
2019/12(IFRS연결),-2.82,"3,150","-1,118",009730,2019
2020/12(IFRS연결),41.67,"2,715",65,009730,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",7.95,"2,715",341,009730,2021
2017/12(IFRS별도),-16.46,"1,886",-115,023790,2017
2018/12(IFRS별도),6.66,"1,926",289,023790,2018
2019/12(IFRS별도),-2.04,"1,603",-786,023790,2019
2020/12(IFRS별도),-20.86,"3,106",-149,023790,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",16.60,"4,385",264,023790,2021
2017/12(IFRS연결),7.71,"4,368",567,035200,2017
2018/12(IFRS연결),4.44,"3,385",762,035200,2018
2019/12(IFRS연결),4.71,"3,310",702,035200,2019
2020/12(IFRS연결),11.81,"4,620",391,035200,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",50.46,"6,410",127,035200,2021
2017/12(IFRS연결),30.85,"4,640",150,028080,2017
2018/12(IFRS별도),118.83,"2,900",24,028080,2018
2019/12(IFRS연결),21.96,"3,140",143,028080,2019
2020/12(IFRS연결),-776.14,"4,435",-6,028080,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",32.21,"4,165",129,028080,2021
2017/12(IFRS연결),7.57,"3,409",450,052460,2017
2018/12(IFRS연결),-231.47,"2,725",-12,052460,2018
2019/12(IFRS연결),5.19,"2,910",561,052460,2019
2020/12(IFRS연결),-9.03,"4,170",-462,052460,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-26.03,"4,425",-170,052460,2021
2017/12(IFRS연결),8.45,"28,450","3,366",115310,2017
2018/12(IFRS연결),8.58,"22,900","2,668",115310,2018
2019/12(IFRS연결),8.76,"21,450","2,448",115310,2019
2020/12(IFRS연결),8.28,"18,900","2,283",115310,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",12.47,"23,950","1,921",115310,2021
2017/12(IFRS연결),-13.43,"5,630",-419,025870,2017
2018/12(IFRS연결),19.89,"4,745",239,025870,2018
2019/12(IFRS연결),5.80,"7,910","1,365",025870,2019
2020/12(IFRS연결),-37.82,"8,510",-225,025870,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-14.41,"12,200",-847,025870,2021
2017/12(IFRS연결),-2.58,"2,000",-776,080530,2017
2018/12(IFRS연결),-7.71,"3,590",-465,080530,2018
2019/12(IFRS연결),319.59,"3,590",11,080530,2019
2020/12(IFRS연결),7.99,"1,820",228,080530,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기","-1,275.66","1,510",-1,080530,2021
2017/12(IFRS연결),6.15,"28,037","4,559",084670,2017
2018/12(IFRS연결),11.30,"28,800","2,550",084670,2018
2019/12(IFRS연결),5.26,"27,250","5,178",084670,2019
2020/12(IFRS연결),-2.98,"25,000","-8,386",084670,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-3.94,"17,250","-4,374",084670,2021
2017/12(IFRS연결),24.59,"3,010",122,203450,2017
2018/12(IFRS연결),11.58,"2,640",228,203450,2018
2019/12(IFRS연결),9.43,"2,780",295,203450,2019
2020/12(IFRS연결),9.27,"4,260",459,203450,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",50.72,"3,910",77,203450,2021
2017/12(IFRS연결),-221.45,"5,350",-24,088790,2017
2018/12(IFRS연결),30.32,"4,875",161,088790,2018
2019/12(IFRS연결),8.99,"3,705",412,088790,2019
2020/12(IFRS연결),4.18,"4,230","1,013",088790,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",3.29,"2,820",858,088790,2021
2017/12(IFRS연결),6.74,"5,860",869,072950,2017
2018/12(IFRS연결),9.06,"5,850",646,072950,2018
2019/12(IFRS연결),4.48,"5,450","1,217",072950,2019
2020/12(IFRS연결),8.12,"6,110",753,072950,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",41.55,"8,100",195,072950,2021
2017/12(IFRS별도),11.85,"8,320",702,237750,2017
2018/12(IFRS별도),-54.63,"8,400",-154,237750,2018
2019/12(IFRS별도),8.00,"5,540",692,237750,2019
2020/12(IFRS별도),11.41,"5,890",516,237750,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",14.57,"7,040",483,237750,2021
2017/12(IFRS연결),-9.10,"1,715",-188,043100,2017
2018/12(IFRS연결),-6.79,"1,028",-151,043100,2018
2019/12(IFRS연결),-4.61,538,-117,043100,2019
2020/12(IFRS연결),-5.55,392,-71,043100,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-11.49,"1,040",-90,043100,2021
2017/12(IFRS연결),3.20,"7,860","2,456",084870,2017
2018/12(IFRS별도),-4.19,"2,990",-713,084870,2018
2019/12(IFRS별도),5.74,"2,750",479,084870,2019
2020/12(IFRS별도),2.12,"1,750",827,084870,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",2.38,"2,255",948,084870,2021
2017/12(IFRS연결),-5.70,"3,420",-600,082660,2017
2018/12(IFRS연결),-37.14,"3,910",-105,082660,2018
2019/12(IFRS별도),-17.36,"1,845",-106,082660,2019
2020/12(IFRS연결),-9.33,"1,650",-177,082660,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-14.86,930,-63,082660,2021
2017/12(IFRS연결),-45.05,"8,140",-181,079970,2017
2018/12(IFRS연결),-29.70,"5,400",-182,079970,2018
2019/12(IFRS연결),152.93,"2,630",17,079970,2019
2020/12(IFRS연결),31.69,"2,945",93,079970,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-18.02,"1,905",-106,079970,2021
2017/12(IFRS연결),3.67,"1,600",436,044780,2017
2018/12(IFRS연결),-12.24,"1,335",-109,044780,2018
2019/12(IFRS연결),6.35,"1,440",227,044780,2019
2020/12(IFRS연결),3.12,"1,800",578,044780,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",6.31,"2,120",336,044780,2021
2017/12(IFRS연결),6.45,"1,336",207,005110,2017
2018/12(IFRS연결),-5.97,"1,422",-238,005110,2018
2019/12(IFRS연결),9.94,"2,123",214,005110,2019
2020/12(IFRS연결),-5.48,"1,480",-270,005110,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-19.20,"1,015",-53,005110,2021
2017/12(IFRS별도),3.67,"6,550","1,784",003680,2017
2018/12(IFRS별도),-8.25,"5,810",-704,003680,2018
2019/12(IFRS연결),-5.95,"5,310",-892,003680,2019
2020/12(IFRS별도),1.77,"8,310","4,704",003680,2020
"2021/12(IFRS별도)
													
													연간컨센서스보기",-4.78,"6,430","-1,346",003680,2021
2017/12(IFRS연결),-14.43,"135,601","-9,397",052190,2017
2018/12(IFRS연결),-3.80,"48,300","-12,712",052190,2018
2019/12(IFRS연결),-8.63,"37,350","-4,326",052190,2019
2020/12(IFRS연결),-2.80,"8,850","-3,162",052190,2020
"2021/12(IFRS연결)
													
													연간컨센서스보기",-14.59,"8,850",-607,052190,2021
2017/12(IFRS연결),61.24,"3,055",50,079190,2017
